"","GD_012_matrix_RPN_RRHD_B1.mzML","GD_014_matrix_RPN_RRHD_B1.mzML","GD_015_matrix_RPN_RRHD_B1.mzML","GD_017_matrix_RPN_RRHD_B1.mzML","GD_018_matrix_RPN_RRHD_B1.mzML","GD_020_matrix_RPN_RRHD_B1.mzML","GD_010_NIST_RPN_RRHD_B1.mzML","GD_011_NIST_RPN_RRHD_B1.mzML","GD_013_NIST_RPN_RRHD_B1.mzML","GD_016_NIST_RPN_RRHD_B1.mzML","GD_019_NIST_RPN_RRHD_B1.mzML"
"group","MN","MN","MN","MN","MN","MN","SN","SN","SN","SN","SN"
"M487.7867T949.1615","5522.67031578541","5273.41632930912","4358.65482639773","4886.99600994313","5067.35393978122","4291.1369764118","5855.82242092889","7240.06363568117","4127.55896515719","5432.01779014943","2987.92645394917"
"M488.0732T573.0635","0","0","0","0","0","0","13964.6202992959","13078.1953579138","10132.8840737343","10228.3383642346","8433.56102454653"
"M488.1919T280.5158","147.198764051963","0","0","0","0","173.374208731257","9320.36630614363","8888.2092717151","7639.48765427208","7027.12415067406","6370.82544896632"
"M488.2425T631.204","10286.3038621382","10350.145924247","9795.77146775346","9117.99238316912","8438.76271876193","7653.07577213321","11399.8625269969","12447.6950196736","10735.8390084839","8728.56846411269","8279.23245172125"
"M488.2936T501.6","0","0","69.148675827753","0","0","0","5801.47549461363","5899.06962968681","5767.78252972967","4581.94211541653","4153.69000963669"
"M488.6558T26.1207","0","0","0","0","0","0","34572.3800602072","28638.7920815874","24197.2735561329","19074.2189932355","18132.7478923562"
"M488.7549T969.1467","32446.9760511841","31987.668938813","31592.1826328069","30051.95573979","28702.0793805338","30293.6681194319","33644.7221429834","35798.867637189","29483.92456071","27695.2097747919","29026.5161851727"
"M488.7885T948.5565","23481.730935038","22046.4240461951","22473.0584870149","22241.6546261292","22844.9283532907","22018.4743689037","25192.1696359524","26252.4492477739","23730.8993145855","20936.9908459113","22226.371906643"
"M488.8281T959.7615","8020.43526529952","5694.87644833808","7281.18806946046","4945.3862344411","4268.1187236308","4952.75723904214","7837.85114987977","5432.87659511584","6239.36170987549","5723.88740886711","4617.1960913372"
"M488.9613T954.007","72928.5664642735","69111.2971462492","58871.4889107997","50483.341737651","47482.0384034161","45374.7752955729","92118.5889431191","85013.9936314056","65973.6076373843","54457.4849053021","46042.4616754367"
"M488.9614T258.1397","77559.8126727844","66466.851130371","60896.2496421341","55929.2460415059","58627.8713860504","48720.466759615","107817.457991558","93701.5305964932","77674.897807194","60445.6373682861","58047.4086527763"
"M488.9693T32.1389","0","0","0","0","66.8980906800744","0","6095.45409875488","4537.05203608261","3744.31757364516","3382.41338831893","2202.77893725247"
"M489.0767T573.064","0","0","0","0","0","0","2980.71858132296","3412.25617823655","2730.95290031435","2244.781019221","2008.15446660816"
"M489.217T313.3764","0","0","104.873921122092","0","0","135.415562743787","3967.47223512922","2962.90437822819","2290.12885004426","2870.12488829979","3125.74585177452"
"M489.2462T631.809","1866.41064820354","2725.36427419814","2534.72718441008","2958.51873942426","2522.81802833995","2650.36631774901","3015.39580935488","3393.05244097543","2915.75728656547","2124.11591940146","2660.48759480981"
"M489.3051T528.2469","0","0","0","85.6895212084443","69.6788988814806","0","9253.63914233867","9596.83044509893","8532.27199860816","8288.14701269583","6909.88028404101"
"M489.3559T580.937","74.520402710394","67.4543711425661","0","64.1292448543969","0","73.6160969805981","55655.0188620933","54455.1131692344","45501.326872038","46871.8774299956","39574.548985145"
"M489.3571T553.6835","0","83.108352358453","0","0","0","0","104227.353033693","84458.7450669645","69280.0429599831","67141.6543039795","75892.8584458714"
"M489.9647T954.0068","6582.90097834325","7055.50520815027","6859.27585292402","5575.85398358344","5515.70325369873","5062.23111377837","8677.4382038258","8783.367041687","7485.05495213679","5737.99940016995","5486.09713143643"
"M489.965T258.1391","8472.98682237625","6931.40216613181","6715.18574763178","6682.31741605775","6827.79707619707","5825.86665282712","11234.9589020361","9801.49950392761","8498.54794729614","6341.90077159881","5780.06019335937"
"M490.0704T572.459","0","0","0","0","0","0","12179.7164553737","11061.5577366075","9411.88746069211","7844.03815903224","7332.89510238065"
"M490.0887T583.966","0","0","0","0","0","0","5035.39628791703","6585.96168810823","6792.71332383034","4149.45852306408","3207.4325690969"
"M490.1093T547.0222","506.069228984322","358.016119375266","325.540175116572","287.277805502992","176.046295837744","221.688931741845","6095.85180559284","5897.73294897209","5635.8489738841","4309.00386715781","4372.92165866136"
"M490.3741T471.6228","3268.18881312328","3462.7182157974","3486.0223934548","2778.8215435458","2734.39332559483","2576.17376507264","152.39184974134","103.963089348748","140.440616481514","222.017789531838","85.8360894356262"
"M490.6528T26.1207","0","0","0","0","0","0","15282.4874285391","13908.4443278097","11482.0311530576","9565.48876729404","8067.8130169224"
"M490.7541T967.9358","19036.5417950617","17199.7073826072","18211.1971092175","20706.8272682656","20289.5977917319","20866.7404643734","23363.4348469898","23256.8030657005","18702.5650499268","18933.1444775269","19892.9863351499"
"M490.7848T948.5565","24711.6302778052","23174.61123024","22936.5884193247","25097.5792279472","24720.9276582055","23808.8785355959","28482.3147864345","26583.3903188053","22231.4492727739","22581.0113892044","22676.9189796351"
"M490.9769T285.3932","7195.88022892193","5570.92164784945","3631.25531676229","3473.95297790062","3649.46285181622","3556.38760732575","10058.9628445896","8246.57606303879","5920.3048842144","4816.33729582468","4972.02532163218"
"M491.074T573.064","0","0","0","0","0","0","4465.74117347968","3801.02443359656","2665.22514127097","2107.97499532472","2090.00788628986"
"M491.283T418.0334","0","0","0","0","0","150.091204438948","18680.5369241611","18246.3706531087","15048.8077621338","13359.9159710256","12401.1102823882"
"M491.3187T602.7382","0","0","0","0","0","0","20662.0358671695","19970.3540343748","15513.1275271459","14909.1014123174","13375.2714154035"
"M491.3245T558.5257","132.781299957559","0","0","0","99.866643704921","0","7365.0592880917","8192.19877236911","7376.56944368367","4249.83364731789","5537.12442238769"
"M491.3395T659.0624","5223.42919443954","7403.22778201706","6590.72427319376","6263.35591920768","6352.06087467689","5126.96137931765","1498.77160975076","753.53595563125","1274.98195667303","917.863776191718","773.812161824336"
"M491.3729T614.2454","105.663146794099","0","0","0","0","0","63384.3797754937","60674.0900247338","51611.3601195005","48886.8289408267","45637.4051178589"
"M491.7862T948.5565","5707.10593740682","4341.91318464008","4521.57605392458","4594.28157561835","4745.71013253349","5209.20125386966","2855.81525245216","4863.04544275627","3526.54850911349","3719.47805318981","4074.62224019001"
"M492.0864T583.9659","0","0","0","0","0","0","4211.75580811057","7562.61842670859","3948.2423136192","2806.11614152903","2236.25953089597"
"M492.1067T546.4171","520.042661779725","318.518898215254","348.964947878767","399.834436862072","165.712134145091","163.285062105943","7301.10167883136","7268.53704626746","5364.8655608215","4908.932972007","3616.67334832089"
"M492.3218T602.1339","0","0","0","0","0","85.5538489508753","7095.19915566418","6206.26560447427","4785.30360717777","5088.03450505254","4081.98036498003"
"M492.3446T593.0481","0","0","0","0","0","80.7239729274879","9634.59111193983","10433.4542227208","7801.85535015101","8462.01155143227","5762.60198151115"
"M492.6489T26.0948","0","0","0","0","0","0","4953.13905394078","4024.54719797363","3680.8714705165","3444.10640836716","2496.42696716309"
"M492.709T32.7409","0","0","0","0","69.5275229794156","0","8155.29143616662","8177.62366057058","7037.09774236679","3951.25155306898","4395.21100315586"
"M492.7821T948.5563","15565.5689368895","13090.7949570757","13262.1937629784","11424.423577009","13892.173148513","11523.0539077672","10217.9672482973","15520.2878862305","13215.7911930281","13564.5371536744","12153.5931110491"
"M492.8746T47.1096","0","0","89.0670011398939","0","0","0","1998.44833539963","2075.57556165772","1595.16112736003","912.89093572344","1324.57751729126"
"M492.9695T412.5739","6852.15930262997","6139.82942155946","7411.14764521378","5156.72060743991","5488.79364384525","4542.95550506116","9666.12026301682","10053.4536048317","7183.85598498343","4484.50008065366","6513.30194539626"
"M493.1044T293.2432","0","0","0","0","0","0","2826.62531204224","2118.49066563416","2387.62003130426","2010.6677116394","1722.91861943359"
"M493.2041T603.9515","1118.19669690231","1335.33860069309","893.704230736852","1221.01425936778","845.663560033022","889.305976062791","13165.9136518856","12188.0936810265","10328.9012619453","9818.64544354925","8991.38789603233"
"M493.2985T443.4609","0","0","0","0","0","0","7903.44550762108","8596.30835539451","5604.79696965331","6311.05610446135","4782.12080783717"
"M493.3344T630.5989","77.3150998552523","65.5334542705238","210.339736823379","84.7589624702102","206.999159732658","73.1094396817586","55139.2633902621","52721.0496967937","47007.6548984569","43757.3048716514","36709.0479455742"
"M493.3885T628.1758","72.888780262105","0","0","0","0","0","63895.8176977473","60457.3766875273","54790.6649198482","48484.7797015249","41487.9873111067"
"M493.3884T595.4711","0","101.438672315193","0","0","0","0","129543.966740159","130573.6462151","123153.174915766","98485.978222854","98019.2794077336"
"M493.7838T948.556","6736.26096627347","5557.37735119633","6916.66504542473","2957.7981817683","3671.66142063588","5017.62024682616","6447.7667488607","6407.39478004672","5474.2525942485","6104.18533290462","5318.46080700686"
"M494.0481T313.3764","0","0","0","0","0","0","3233.60073796387","3437.8807279227","3094.17001921531","3169.48239296622","2127.0146720581"
"M494.1018T606.9788","0","0","89.720526849851","0","0","0","2638.55812863811","3094.90701360665","2429.43916616056","1993.51598081664","2129.70342429764"
"M494.3238T502.963","66.3942828700412","0","0","0","0","69.9146314233001","19466.4537718984","20222.851683988","13881.2701001739","12139.697837146","10693.8810865582"
"M494.3379T631.204","209.142719788684","0","67.269092383293","145.943505349784","0","0","19217.243307879","15506.8482177053","13038.3022856871","13259.2191821493","13017.1335942391"
"M494.7328T29.7404","0","93.2636367664267","0","0","0","0","33438.1540369034","31216.663614917","26587.0320141258","20604.1450055695","17819.6808510844"
"M494.8112T26.1207","0","0","0","0","0","0","52832.8334239784","48606.2270949519","42754.7879354771","36707.5577478841","32354.9973141968"
"M494.9686T367.1525","179569.041368987","163181.621963532","154729.376418321","146909.482938027","143761.858191441","136040.531668514","198405.543536831","196132.176455648","172898.631155849","146847.851588513","140800.913126244"
"M494.9682T949.7674","182532.145399643","179893.214868861","178839.566593551","161533.553942532","167449.505913371","120647.436527312","242923.625764216","182583.019992603","190940.190788943","177980.434690256","135513.957637996"
"M495.1505T573.065","73.7542898390028","0","0","0","0","0","3718.16446575707","4017.26046936622","3158.93883846509","4172.37134477435","3638.34792701723"
"M495.2198T632.4153","5442.96709475429","5228.7130160236","5591.89138949293","4422.16942245227","5113.15154584422","4852.76600808558","7252.58674312591","4424.21807766723","5824.98170298434","4654.49775269511","5760.71872994033"
"M495.2229T267.1583","0","0","0","0","0","0","22391.9407250398","20751.3537267566","18342.3432446194","15285.4703727546","14628.8636251526"
"M495.2779T368.363","84.4268369733223","172.323387836173","0","0","0","0","25552.6967468619","22437.1376662598","21300.3692288049","18774.694735411","17690.4390201508"
"M495.2951T353.7871","187.200266842597","0","0","0","146.808576763652","0","38064.555414147","34299.7815638769","27191.6515259399","25496.6176946207","23654.5561499706"
"M495.3142T627.5709","63.6113166841255","70.3355099071156","61.9505177411166","0","75.7507079832298","0","86628.4332244132","80821.9782121644","66314.2130233361","62869.1624450231","63117.9865738484"
"M495.4039T625.7531","0","97.3827152520838","0","72.8013317442189","0","85.6512588977015","195663.117665012","190521.098462685","168318.596932056","113127.312457123","95245.3465207672"
"M495.7796T948.5309","4506.25477070696","4156.0734587636","4502.8884788637","3220.76039862935","3403.97756370716","3000.70296745214","4701.37512931826","4952.72419510729","5307.19441084614","4324.21053771466","4427.63575160913"
"M495.9718T367.7567","19609.1648065208","16968.418195701","16628.2903025095","15870.5617535601","14253.7024386215","14736.9706073778","21016.3336537867","22271.5769842091","17703.9354548398","18549.2293943305","15569.1158329977"
"M496.2261T266.5718","0","0","0","0","76.4464987826534","0","6344.69872254333","6077.01299381464","4849.55739662474","4439.36483400111","2918.27979126114"
"M496.2564T370.1805","3420.88866918334","2698.97461352181","2921.24454557106","2561.17746274082","2847.92557257408","2238.48664308357","2075.32820023107","1013.90828385571","0","333.059713667063","763.584631665624"
"M496.2808T367.757","89.4298269669728","0","78.8299892980848","0","0","0","6944.82871956963","4695.77761910896","4278.92591739615","5611.45853892222","4986.14550283915"
"M496.3034T499.9533","0","0","0","0","0","0","9756.23305855596","9590.76134453771","8264.37426797777","7355.49904789616","6534.26082552441"
"M496.2993T353.7871","81.2042068599258","0","0","0","0","0","13383.3323629092","12112.4599694244","9828.89677608422","9963.03446407112","8050.4703978549"
"M496.3173T627.5709","0","0","0","0","0","0","27622.7442429931","25800.6358082152","22468.2033825106","20700.7809869454","17158.023296753"
"M496.4076T625.7534","0","0","0","0","0","0","63438.0676803119","43115.3243532944","38347.9661325645","34286.0017702902","31165.0150969435"
"M496.7311T29.7845","0","0","0","98.6227630620068","0","0","67936.7359067021","59937.9324738693","50930.9209071228","44776.262426854","41083.8053363842"
"M496.7874T967.9355","29156.5553877384","26353.1607618656","22618.0489278408","26864.3918465709","24718.2018518789","26711.2970195573","26588.2821730614","25168.8325100271","24945.1897319285","20171.426469324","25029.5119194909"
"M496.8081T26.1207","91.6560104219243","0","0","0","0","66.6639807072393","46622.2609053517","40352.9172111511","33518.2071591191","28750.643027832","25300.6534043468"
"M496.9652T955.7504","9292.1922116947","6469.47126614574","7612.54423415966","8147.33547619334","7298.46300480295","4502.1846523347","9641.47340995781","10195.1876197439","8126.44756729691","6266.18530048367","5624.76556142577"
"M497.0913T508.7452","7452.60357176125","6054.08443179916","5792.1923910434","5987.91077220709","6826.61547719925","6766.68538176547","10182.4592240087","7545.57688312742","8151.47878480796","10860.2346863713","12181.2781986329"
"M497.1154T293.266","0","0","0","0","0","0","6647.64518736573","5042.15860515342","5044.03342119666","4377.74157843101","3990.34984336662"
"M497.1652T600.9229","408.147414261103","90.2740580812097","329.168586232886","89.4623068682849","246.088043187559","165.604681161419","10367.0130434","10826.7876318455","8964.85015799536","8294.50594854353","7224.01532532805"
"M497.175T550.051","4823.67285853827","3326.70536578643","2772.14476750694","3318.33847897055","3069.46198656972","2663.62602474367","7350.79657620156","6122.78819200645","5013.35778154103","5154.81011463042","3835.89871439872"
"M497.2214T327.5656","0","0","0","101.307259340497","0","114.396949643598","6251.72040996877","4512.57103452409","3777.44715920086","4461.90029193602","4471.61523594971"
"M497.2747T340.3391","84.8775580933185","79.251122556394","79.5116460035622","0","0","0","30834.5016337967","26805.984722744","22832.4039323036","20665.9912271414","18023.6441159758"
"M497.3161T627.5709","0","69.9772541041279","0","0","0","0","4327.78744758843","6978.36346335853","5550.57218732903","5526.9682116617","4921.33886949885"
"M497.412T626.3587","0","0","0","0","0","0","10851.9070891292","9228.38459412587","8253.07567493026","8749.34711462975","5416.08229883089"
"M497.7865T963.091","10206.5391724373","10945.7109827554","10662.7428017578","11898.1626825073","10729.2147727163","10447.0851424644","11527.4275088166","10763.7444259703","12051.5768375134","10569.1336613617","10712.8163386976"
"M498.0688T549.4443","0","0","0","0","0","0","7967.2389203956","8461.94356775804","7615.36060920202","5881.44953171385","5051.30269323016"
"M498.092T508.3867","2812.60202613949","2652.88295473227","1596.76602343115","2487.07265754395","2445.17600208918","3010.89254033369","5233.55918178864","3065.8583258911","3148.16822416645","4373.6850167167","5096.26843860954"
"M498.178T370.4824","3248.02747778008","2129.15545318201","2378.46098486328","1775.40101829086","1879.75669977083","2151.55440987778","2316.78739663124","2098.7063934082","1551.87855571101","1919.69821044445","1715.76739904658"
"M498.2617T453.892","154.797584038388","71.9403284371847","0","78.7822637620322","149.246256114284","0","42364.0150512022","39111.4564245701","33017.6572818388","30035.6932607383","28240.7573094429"
"M498.2883T339.7979","0","0","0","70.5888752269093","0","0","102339.283861381","136833.980722294","81089.8970029799","111513.481784017","68495.5722199994"
"M498.6384T26.1207","0","0","0","0","0","0","273905.149975135","246366.818181654","200927.954980193","168785.707153875","158950.08234086"
"M498.7284T29.7845","0","0","0","84.1157892485906","0","0","64299.8004651611","58640.5779082467","49120.488719667","42525.4223958496","38656.7031900897"
"M498.7832T967.9351","122056.535081647","120638.972010318","127026.498925656","122840.805088202","127935.306314908","127843.673449627","128970.582628515","116548.934871025","117764.351447678","108123.242614793","119965.331601424"
"M498.804T26.1238","0","82.8290356334887","0","65.4728384468226","0","0","20609.1570664731","19615.6502601691","16841.222275885","15170.6810523536","12270.3494625388"
"M498.9293T398.039","0","99.527922038734","82.210131545152","0","0","0","312787.679769872","285020.61217029","224256.726333034","191896.805011883","170161.727463095"
"M499.0892T508.7452","4214.47827619629","3593.76287500002","3086.90629331209","3261.70756160418","3482.67137014772","4886.59761113107","6732.36880371704","4822.27522664537","4551.23488220579","7088.85082772218","6035.66602202472"
"M499.1627T600.3176","195.202662690764","0","0","91.8400691804432","79.9359685377706","129.967510646954","3158.51814359665","3562.57039060058","3338.45922652923","2334.28860058592","2072.39136018066"
"M499.1808T631.204","5926.68233114584","5584.65654457764","9298.70221368954","5969.66981175633","4897.2165631485","4276.96283993226","6421.57095418912","6944.67910398737","7055.26590318581","6324.51550124332","7132.80446642176"
"M499.2655T453.892","0","86.6976979281753","0","0","67.8676093262911","0","11099.5939426712","10022.0972909832","9365.65284846792","6788.86628062249","5866.77481134032"
"M499.2909T340.9518","78.4159419530859","193.855692946567","0","0","0","230.615534052253","65570.7815738226","61003.4739017019","55049.925149631","47521.4239801836","43256.2501735041"
"M499.3182T568.825","210.479272152297","0","0","0","0","0","32415.9353037357","30643.409424975","25973.9758327607","24314.8261363719","21057.2180838489"
"M499.3778T621.5136","0","81.9045251056298","0","0","89.0514200872113","0","85154.0731327786","36341.6845937347","73220.9846232183","33069.8297146137","27650.0258082227"
"M499.7849T967.936","18282.4340247308","18062.0688331299","17450.6664922714","20705.1692737557","23206.0426909244","20347.7549027601","25897.843735775","19891.6840453505","17867.1074884701","18079.0270355918","19391.3350822269"
"M499.9323T397.433","0","0","70.4355459623681","0","0","0","31049.4997532753","27315.7218811306","21520.9241720035","17910.1966960268","16190.885377703"
"M499.9637T36.9104","0","188.435370339519","74.0797767658215","0","0","0","4904.11940393236","5696.11514206619","3880.44661119321","3012.87429442088","3351.09405282338"
"M499.9678T955.8236","16400.4643258428","13126.7270518761","10502.6696612139","10710.6924495157","8221.48346908811","8914.3354621704","21543.2460836527","19914.4273218615","14392.703150292","9795.893497982","6916.75960666893"
"M500.0668T549.446","0","0","0","0","0","84.8725875342498","5789.48790731987","5403.2579270603","5019.14941757708","4161.07032863484","3374.62154903567"
"M500.0838T573.064","75.3639854274557","76.5575866936706","0","0","90.6430949193115","0","31474.0911568737","29556.3981369206","23342.3967039159","20969.5688203064","20525.2805469033"
"M500.2059T559.1347","169.919995862525","0","68.8028437797246","0","61.6123668643247","0","6136.86627995752","3203.763429982","4722.76624764218","3835.39672055664","4016.54634187316"
"M500.2774T477.3756","9400.53309575995","9763.11624771858","2912.55134344299","6981.07380944402","1021.02824576804","6254.50711527045","914557.772926003","854001.980288015","726357.215038261","653911.362011964","598977.914787385"
"M500.2927T340.9518","0","0","0","0","78.2558223149087","0","24343.9792710686","18974.7943553881","16496.1566325531","15269.6823461499","12375.7873037356"
"M500.3213T569.43","0","0","81.5297668487765","86.7785547278408","0","0","7465.30858635862","7699.67107426642","6926.45843626327","7354.07994241859","5382.40043834734"
"M500.6356T26.0948","0","0","0","0","0","0","867990.408086601","784154.647192982","619792.020255074","516322.073045323","477730.092331405"
"M500.7256T30.3338","0","0","0","0","0","0","28153.8993908372","30411.0594717934","23868.1265811202","19929.3982009638","20999.4458837517"
"M500.7834T964.9068","44741.0611897018","41588.8749901969","42208.3221261404","44126.9541863437","47626.5591389497","42216.8363243967","50702.4951777649","46385.8160037112","38842.6300132334","38436.9247527694","39488.6044628616"
"M500.8507T941.894","69991.4550810648","64041.5780233775","61017.5267182158","57142.4316071319","56306.6417910936","51460.706779453","92596.7200301688","80114.2045939636","68030.8589938295","60401.3979096221","51526.237588806"
