Row.names	mzmed	mzmin	mzmax	rtmed	rtmin	rtmax	npeaks	X1	X10	X11	X12	X13	X14	X15	X2	X3	X4	X5	X6	X7	X8	X9	GD_050_NIST_dda_targeted1_RPP_RRHD_B1.mzML	GD_051_NIST_dda_targeted2_RPP_RRHD_B1.mzML	GD_052_NIST_dda_targeted3_RPP_RRHD_B1.mzML	GD_053_NIST_dda_targeted4_RPP_RRHD_B1.mzML	GD_054_NIST_dda_targeted5_RPP_RRHD_B1.mzML	GD_055_NIST_dda_targeted6_RPP_RRHD_B1.mzML	GD_056_NIST_dda_targeted7_RPP_RRHD_B1.mzML	GD_057_NIST_dda_targeted8_RPP_RRHD_B1.mzML	GD_058_NIST_dda_targeted9_RPP_RRHD_B1.mzML	GD_059_NIST_dda_targeted10_RPP_RRHD_B1.mzML	GD_060_NIST_dda_targeted11_RPP_RRHD_B1.mzML	GD_061_NIST_dda_targeted12_RPP_RRHD_B1.mzML	GD_062_NIST_dda_targeted13_RPP_RRHD_B1.mzML	GD_063_NIST_dda_targeted14_RPP_RRHD_B1.mzML	GD_064_NIST_dda_targeted15_RPP_RRHD_B1.mzML
FT0089	68.494211637902	68.494211637902	68.494211637902	1135.88299047852	1135.88299047852	1135.88299047852	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	261.828792572021	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0090	68.4949190205171	68.4949190205171	68.4949190205171	955.434000202179	955.434000202179	955.434000202179	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	2730.58089571437	NA	NA	NA	NA	NA	NA
FT0091	68.9813880484293	68.9418809213551	68.9821296646567	948.774990478516	907.949003540039	1008.92399047852	31	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	14326.7531272367	23033.5489787802	301.041431032814	19099.3134576619	14539.6028362792	NA	19843.2305527438	18504.428255371	21031.8313252538	NA	4736.84038549806	13281.8994842531	19638.1792473663	20796.9725916279	342.567790985107
FT0092	68.9816929133571	68.9815794416284	68.9820056592722	17.9391400756836	-63.1799999523163	22.8011436462402	6	1	0	0	0	1	0	0	0	1	0	1	1	0	1	0	2369.49071396578	NA	1807.2820612793	NA	2367.09704457092	1963.46070582886	NA	1910.38967248535	NA	NA	NA	NA	2174.72663948763	NA	NA
FT0093	69.0693030799678	68.9808150662616	69.0697574753915	798.295000549316	678.746	850.412999797821	65	1	1	0	0	0	1	0	0	0	1	1	0	1	1	1	5225.56004648437	NA	NA	1023.07703475825	6808.60623922115	NA	79169.2265084308	61986.204522928	19341.8602217612	13178.6246923829	NA	NA	NA	44336.1439182047	NA
FT0094	69.0696406492005	68.9921971643174	69.0697321891157	537.862000030518	488.486000202179	650.002000030518	33	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	NA	NA	NA	NA	NA	NA	7256.81927270495	NA	620.832394477841	223.318894340516	NA	NA	6815.93865234375	NA	818.181112792984
FT0095	68.9933978078781	68.9931641006294	69.0700000865796	1051.39749507523	935.037003540039	1191.48899047852	594	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	33433.7583623799	21729.5859375001	45062.6560581344	88932.2227869583	50940.3110256233	53461.6270046167	24267.0640063477	39404.7639428713	73796.2933675658	110777.617409446	24674.880954183	50705.3892693539	23829.653087891	46327.5084228516	51811.7729933078
FT0096	68.9934969599088	68.9932435663804	69.0698484963565	21.0633163452148	-63.4289999523163	154.085	27	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	36343.0155061686	6651.68854809231	5266.93630506399	53844.5145578182	31415.0695742798	4939.19307892205	60516.6611204333	38156.5776065063	5774.73098729324	64467.6734421623	5563.99282443306	NA	40005.2885242833	NA	53083.991510752
FT0097	69.5150582044921	69.4944986991691	69.5152768942746	955.155	938.242998657227	1035.65200354004	11	1	0	1	1	1	1	1	0	0	0	0	0	1	1	1	2731.59006809004	NA	NA	NA	NA	NA	4754.1406849776	2793.71904511518	3189.64443598466	NA	4890.81181824671	5309.66253360341	5829.4927449215	4561.31687548824	239.692537307739
FT0098	69.4948207790793	69.4942560843505	69.5149740050343	15.3901681900024	-63.4289999523163	22.4387531280518	8	1	0	1	0	1	1	0	0	1	0	1	1	0	1	0	2811.38239437485	NA	2515.55614782715	NA	1566.65490750558	2079.50752716064	NA	1587.11784640503	NA	NA	286.679494903564	NA	2326.60640232277	249.168201675415	NA
FT0099	69.4944210021612	69.4931538292811	69.4954124681142	1113.01799047852	1073.09199967194	1135.13700003052	5	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	NA	590.356986999512	435.072540283203	NA	NA	NA	1116.92285412598	NA	NA	645.171398654517	NA	NA	NA	NA	NA
FT0100	69.5039343773121	69.4927909536886	69.5150778009357	126.639371265411	125.199000099182	128.079742431641	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	435.383769295434	NA	NA	155.488353195191
FT0101	69.5154896704768	69.5154896704768	69.5154896704768	493.060003540039	493.060003540039	493.060003540039	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3326.27467456055
FT0102	69.9345458604932	69.9338324112247	69.9927836951169	963.487999914169	930.077998657227	1050.50799047852	16	0	1	1	1	1	1	0	0	1	0	0	0	1	1	1	NA	NA	1577.20620426024	NA	NA	NA	4009.27045742191	1990.41822475051	4787.35933288004	7675.36331648084	5949.8677632686	261.982267135621	4302.00411938476	4028.30399178776	NA
FT0103	69.9928320587142	69.9928320587142	69.9928320587142	-70.4029999523163	-70.4029999523163	-70.4029999523163	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	735.429992407227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0104	69.9930445499016	69.9930445499016	69.9930445499016	8.85744285583496	8.85744285583496	8.85744285583496	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	NA	14028.0135718166	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0105	69.9936588453651	69.9933746612807	70.0111451753452	582.925990478516	576.578999671936	626.776999671936	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	1983.16726989747	NA	NA	NA	NA	NA	210.971131530763	NA	NA	NA	NA	NA
FT0106	69.9935345486654	69.9933180508668	70.0731340798485	978.418002441406	871.942990478516	1034.81699047852	49	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80136.4070708013	148919.141482468	120775.496642334	143451.766699952	157835.007203427	112377.301332017	18803.3454956898	6825.43762269017	18917.356642111	123268.652960164	6185.16249703286	123475.818842748	117535.728462788	112257.20416878	122515.565723835
FT0107	70.0647658655062	69.9931573378904	70.0650493885661	23.3413765640259	-63.4289999523163	67.1148223876953	22	1	0	1	0	1	0	1	1	1	1	1	1	1	1	0	12873.6808010254	7179.89920048332	5777.84843692834	14697.4366215321	7311.86382415771	6060.1323166705	12210.7868531776	4367.44066262436	NA	NA	5777.2974995171	NA	14674.907423103	NA	5662.85860147476
FT0108	70.0119700189362	70.0116306696471	70.0123093682254	1128.22650004959	1121.81	1134.64300009918	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	356.009819386802	NA	NA	NA	712.723861623493	NA	NA	NA
FT0109	70.0120554592545	70.011300774218	70.0128101442909	306.163000289917	299.331000549316	312.995000030518	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	NA	NA	NA	NA	1544.60333889008	NA	865.448881246955	NA	NA	NA	NA	NA	NA	NA	NA
FT0110	70.4944511665422	70.4755824572976	70.4947849671452	955.434000202179	917.093003540039	984.409990478516	7	0	0	0	0	0	1	1	0	1	1	0	0	0	1	1	NA	NA	3557.85423600989	6288.40423339845	NA	NA	NA	5168.38416510007	7554.37454143415	NA	NA	NA	NA	358.822284342446	7374.00031464233
FT0111	70.9418511158895	70.941558329409	70.9915816669439	992.908990478516	914.559003540039	1159.35899047852	231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8646.90789372554	5109.50531707765	13122.1588215895	23837.9707407097	6254.23126631975	5862.99193359386	4874.48431063252	7559.95141277006	115044.879412354	6540.02472873267	7381.55469404728	6472.05634082897	56491.0558431439	5220.41329334608	5545.30721978762
FT0112	70.9793973704231	70.9417231082886	70.991538267054	19.1375	-63.4289999523163	117.559000202179	22	1	1	0	0	1	0	1	1	1	1	1	1	0	1	1	5494.57687073469	3582.47788784027	2701.39135129111	1486.25544546073	375.058670242309	4877.87997259114	NA	419.060388009208	199.786183067322	3093.97215046387	NA	NA	202.086342145647	NA	3833.22497982449
FT0113	71.0851631111384	71.0847620187319	71.0853033006663	611.759999898911	524.829002441406	642.177990478516	14	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	13037.7514213704	22360.3032678574	13867.2031702773	16067.7768534076	NA	13282.00205965	12379.9469084126	18669.5468687188	14598.4087343044	10748.9613932292	9018.93841259773	13158.2501618591	NA	11618.1764461581	11516.2346211547
FT0114	71.0492250399017	71.0492250399017	71.0492250399017	423.490990478516	423.490990478516	423.490990478516	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	543.457748888521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0115	71.49197477382	71.4912493627982	71.4926919113275	954.714999734879	938.242998657227	1008.12799047852	4	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	3985.04151627426	4007.66114804746	NA	1689.02795458681	2006.1320548096	NA
FT0116	71.9293018995715	71.9290516766632	71.9909232213597	1012.95999525452	927.282003540039	1115.51899047852	252	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34269.4532213545	9287.32067249648	10339.6595072857	18094.6201282959	4905.48945520021	10861.5468150693	13948.0018793403	8626.88699211573	183455.129579892	9862.02425999223	5332.11701440429	19274.3456140135	199302.372258943	646.266200081963	4849.85647198018
FT0117	72.0803535721243	71.9279721470549	72.0806876258829	18.6124076843262	-77.1279999523163	37.1599235534668	31	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	382.097047102984	21883.5452260132	325.416107574462	21133.0794654361	3484.02529504394	12572.3039023682	18316.4721262207	4171.42122285156	9233.95469029744	19186.8466710675	3795.32187286377	13436.8415501862	4203.59810812174	NA	18220.7934952763
FT0118	72.0882632533721	72.0882622607591	72.0884128674629	612.331990478516	612.077999797821	635.272002441406	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	520.418130798342	NA	NA	NA	NA	264.489648201672	NA	NA	NA	NA	NA	NA	NA	371.91119147492	NA
FT0119	72.9368925884854	72.936209595118	72.9891644319093	1058.22899047852	925.990003540039	1192.97899047852	549	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	66774.8928141278	37451.3151736075	2673450.18138584	70410.3902099612	43448.557848633	46921.9364179689	89018.2364827476	118179.400568463	51648.1848597303	48499.6885096155	69615.2247392581	102789.312204688	18315.6762695312	268590.862428669	38338.3019405693
FT0120	72.9862633934981	72.9368492673493	73.0843717774678	17.9391400756836	-63.4289999523163	71.1816787719727	20	1	1	1	0	1	0	1	1	1	1	1	1	0	1	1	664.269970367432	84372.942302457	232.746940339407	632.921636505127	47859.4927258301	1094.15831317952	NA	52150.7569143555	652.906547561645	101851.778008634	617.758777984618	NA	50595.1346088791	NA	98548.4215375786
FT0121	73.0636993244755	73.0634661994079	73.0641069893049	793.026000099182	782.663990478516	822.658	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	NA	NA	NA	1373.3198124878	NA	NA	NA	2542.87344589233	NA	NA	NA	900.090479405328	NA	NA	NA
FT0122	73.0647029221703	73.0642807473734	73.0651250969672	926.671500173569	898.273000549316	955.069999797821	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	NA	NA	NA	NA	524.003891792294	NA	NA	NA	NA	NA	NA	NA	NA	1528.58251323853	NA
FT0123	73.0122257780745	73.0122257780745	73.0122257780745	448.398990478516	448.398990478516	448.398990478516	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	NA	NA	220.028467494423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0124	73.0639086155966	73.0639086155966	73.0639086155966	346.054000030518	346.054000030518	346.054000030518	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	2791.97042351577	NA	NA	NA	NA	NA	NA	NA	NA
FT0125	73.0638505314599	73.0638505314599	73.0638505314599	634.192000030518	634.192000030518	634.192000030518	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	2609.11580991619	NA	NA	NA	NA	NA	NA	NA	NA
FT0126	73.5316705172026	73.5306441466947	73.5319809636131	17.3743572235107	-63.6779999523163	40.4074935913086	4	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	296.065779693603	NA	349.605882339478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	283.122806320191
FT0127	73.9443127838501	73.9287637586857	73.9534154959201	981.048000202179	907.949003540039	1016.88399047852	79	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	34764.7931179077	23603.488405605	16042.4519374389	21540.1928716736	11110.0965859373	176405.289122596	176386.07373768	17310.7729971135	16717.8830825368	162686.234649089	182406.199365871	8397.8905567221	6738.14718474418	13799.1879952636	184973.213755531
FT0128	73.9443212241897	73.9435176604473	73.9453813505907	19.013	-63.1799999523163	132.735061645508	13	1	0	1	0	1	0	0	1	1	1	1	1	0	1	0	2856.227367438	6742.02871295021	2272.94016517448	4575.09587996798	347.610797224426	3200.96469949137	NA	3940.19592102051	NA	NA	3264.06620328064	NA	3884.71537902267	NA	NA
FT0129	74.0324853925978	74.0324853925978	74.0324853925978	22.8011436462402	22.8011436462402	22.8011436462402	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303.370841664632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0130	74.0952496364007	74.0952496364007	74.0952496364007	805.386000030518	805.386000030518	805.386000030518	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	528.578279626458	NA	NA	NA	NA	NA	NA	NA	NA
FT0131	74.9386125666302	74.9369973412343	74.9525752568643	963.421999797821	909.738003540039	1111.25900013733	41	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110138.72431213	18154.1875561778	15707.9929162363	117909.615369258	20605.1555523926	16606.8900188337	7835.79804923318	106716.996721924	19892.3281086909	20565.0082881858	11044.053127002	15418.0189841872	102885.882940487	22541.6767086792	18984.2398817279
FT0132	74.9371436526531	74.937114386117	74.9372416084631	827.726002441406	818.510002441406	846.908002441406	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18120.4798536915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0133	74.9377267479728	74.937328329952	74.9384851928571	21.8555126190186	-63.4289999523163	22.8502445220947	5	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1311.15654830497	NA	1655.83132276372	NA	NA	NA	NA	1864.90424673767	NA	NA	NA	NA	1387.61437005615	NA	NA
FT0134	74.9414301244937	74.9308831411219	74.9519771078656	409.4455	392.533000202179	426.357999797821	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	NA	NA	NA	NA	NA	NA	NA	NA	2927.31813737348	NA	NA	NA	NA	554.607568981935	NA
FT0135	75.0263062832745	75.0263062832745	75.0263062832745	50.4234352111816	50.4234352111816	50.4234352111816	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	436.355805397033	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0136	75.5040963973851	75.5037879880631	75.5044018171771	956.247000030518	939.834998657226	1009.71999047852	15	1	0	1	1	1	1	0	1	1	1	0	0	1	1	1	6989.44242394333	18579.8267652798	9819.27485133121	14594.4149493963	NA	NA	14879.8955975104	10677.2764032264	13313.6771426472	NA	14647.8500779887	11382.3482479369	12741.3715508429	13878.616607727	NA
FT0137	75.9446178477826	75.9237121151527	75.9448352843724	782.021	725.835003540039	822.182990478516	55	0	0	1	1	1	0	1	0	0	0	0	1	0	1	1	NA	NA	NA	NA	NA	6716.69823835988	NA	5984.84964094756	6483.19544482431	NA	4757.59070434564	8526.80874537433	112660.141976033	NA	9094.52172631839
FT0138	75.9448043532543	75.9238394507894	75.974022351618	948.505999797821	907.949003540039	1015.71	32	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5615.19563940463	67996.1748236086	73151.5430446865	58317.7744433348	85044.6832559087	57884.7570858765	8287.3859257625	64087.1155700682	62965.7958256418	60800.5678791352	5298.45280530213	6484.99750747682	2634.05072395784	6759.27359598023	75794.8501907045
FT0139	75.9452177739005	75.9448859916286	75.9736046153048	18.4877383651733	-63.1799999523163	73.5620000991821	8	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0	874.769632849884	NA	1338.09641286142	NA	1035.22825241089	1290.58444115379	NA	1104.8565567627	NA	NA	NA	528.645473962402	169.824556365967	NA	NA
FT0140	75.9730227353378	75.9451329021352	75.9736154032247	496.591998657227	478.286990478516	517.877999671936	3	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	704.619587194835	364.026342149351	NA	156.912610702515	NA	NA
FT0141	76.0037519750473	76.0013544016289	76.0047880416544	983.554496459961	917.093003540039	994.656000030518	4	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	828.207114416499	NA	NA	1975.36086569976	NA	NA	171.042034698487	NA	NA	NA	NA	NA	NA	NA	3943.62086571045
FT0142	76.4871219409527	76.4868807558113	76.4873631260941	959.367001785278	935.037003540039	983.697000030518	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	NA	NA	NA	NA	NA	NA	281.061632517806	NA	NA	NA	NA	NA	NA	NA	912.210715051265
FT0143	76.4871955058514	76.4871955058514	76.4871955058514	1050.75799047852	1050.75799047852	1050.75799047852	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	166.03602887573	NA	NA
FT0144	76.4850998023888	76.4850998023888	76.4850998023888	1121.74400054932	1121.74400054932	1121.74400054932	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	NA	NA	NA	NA	164.31050491333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0145	76.9324809172725	76.9320079432515	76.9330081102914	790.606995075226	728.575003540039	872.292998657227	34	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	NA	NA	6545.43955227889	3971.12609604424	NA	3393.84331036156	NA	NA	NA	2717.458671431	1383.94689151897	NA	NA	NA	4872.92878182549
FT0146	76.9326360002722	76.9325517332535	76.9337401546559	948.355500116348	909.738003540039	1016.08799047852	16	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	38024.4129040338	53903.3425773709	59296.0187962932	50154.0268555907	66339.8282878171	NA	48411.6929545221	40772.286574341	45203.1599861967	51600.4853372727	45935.4147279057	44962.6094519005	43024.1806779844	50175.887609268	50123.1399510238
FT0147	77.0381807064159	76.9325612411769	77.0387023308847	29.8325271606445	-63.6779999523163	73.9710002021789	16	1	0	1	0	1	0	0	1	1	1	1	1	1	1	1	401.981610177176	1504.76277941895	1781.15588585748	1699.59533542702	477.048877990723	439.330641341401	690.980107434082	2202.61279516602	426.636068439484	NA	1772.3864403207	NA	1467.18714347182	NA	NA
FT0148	77.5008468845796	77.5007873903575	77.5009063788017	976.181999227524	965.550998657227	986.812999797821	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	327.154201721196	NA	NA	231.848574829102	NA
FT0149	77.940294737603	77.9217961934585	77.941027103105	948.02950010109	907.949003540039	1004.14999047852	20	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	23487.2437386704	29553.4219278383	39560.0551901198	32287.7581321462	36147.6016594784	NA	26031.2547145808	26015.2721862794	32407.1697458088	26184.2441864929	656.615260468982	27795.6578162278	28729.1187688638	1453.19782630266	32397.968269225
FT0150	77.9402184260665	77.9399578790389	77.9404687407698	819.674990478516	746.083000137329	852.514990478516	16	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	NA	11028.1964857744	NA	2370.22105354811	NA	NA	NA	NA	2420.23420916753	4023.1087524719	NA	NA	2254.5897247529	NA	NA
FT0151	77.9984956777692	77.9403732464952	77.9986758548152	20.4897923049927	-63.6779999523163	97.6100000305176	10	1	0	0	0	1	0	0	0	1	1	1	1	1	1	0	2317.97888495368	NA	509.998845176696	139.356989868165	986.610901374817	1070.91091899363	448.594138549805	965.327694140626	NA	NA	NA	NA	698.234755430221	NA	NA
FT0152	78.0224483388837	78.021897102705	78.0226266216328	655.310999671936	583.361002441406	661.498999797821	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	589.503772972945	NA	NA	NA	NA	NA	NA	NA	NA	1211.88079110107	NA	NA	NA	1330.30276363797	NA
FT0153	78.0226401423484	78.0226401423484	78.0226401423484	508.784990478516	508.784990478516	508.784990478516	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	NA	NA	NA	NA	NA	438.672467285158	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0154	78.0227010018236	78.0225020464832	78.0229020677712	955.155	952.251000202179	980.162002441406	5	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1367.06592531262	NA	4389.12124787191	NA	NA	NA	NA	4567.50734640972	2698.68626426189	NA	NA	NA	NA	NA	NA
FT0155	78.0230554014835	78.0230554014835	78.0230554014835	240.520000099182	240.520000099182	240.520000099182	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	719.645512915714	NA	NA	NA
FT0156	77.9984812361095	77.9984812361095	77.9984812361095	1123.56	1123.56	1123.56	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	911.556218444828	NA	NA	NA	NA	NA	NA	NA
FT0157	78.5213891875069	78.5212850398708	78.5217955781325	275.145000099182	213.486	302.018990478516	3	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	NA	NA	NA	NA	NA	NA	NA	163.353077322389	NA	NA	NA	318.738666641238	290.10425745392	NA	NA
FT0158	78.5202095293725	78.5202095293725	78.5202095293725	558.952002441406	558.952002441406	558.952002441406	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352.29324916178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0159	78.5212894383502	78.5212894383502	78.5212894383502	642.966999671936	642.966999671936	642.966999671936	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	263.828855026246	NA	NA	NA	NA	NA
FT0160	78.5210620395319	78.5210620395319	78.5210620395319	126.015999797821	126.015999797821	126.015999797821	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	248.907901338577	NA
FT0161	78.5183740206804	78.5183740206804	78.5183740206804	757.473998657227	757.473998657227	757.473998657227	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	883.313583911122	NA	NA	NA	NA
FT0162	78.5208952054585	78.5208952054585	78.5208952054585	912.024003540039	912.024003540039	912.024003540039	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3569.55108070883
FT0163	78.9304327594778	78.9299715536658	78.9306803098369	949.023990478516	933.065998657226	1001.76199047852	11	1	0	1	1	1	1	0	0	1	0	0	0	1	1	1	1247.27172985835	NA	3007.06789764404	NA	NA	NA	5636.84724427521	3822.01212182623	3823.34149510701	NA	2431.57439425383	4566.81849862976	3601.28351782226	6112.26835455321	NA
FT0164	78.9523796384665	78.9516890847077	78.9524263767175	414.275990478516	351.99	433.219999797821	3	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	NA	NA	172.049870251127	NA	NA	NA	NA	160.313370431516	NA	NA	NA	NA	NA	650.555481842037	NA
FT0165	78.9848081944169	78.9848081944169	78.9848081944169	54.510999671936	54.510999671936	54.510999671936	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	834.030896312713	NA	NA	NA	NA	NA
FT0166	78.9300490822785	78.9300490822785	78.9300490822785	763.445003540039	763.445003540039	763.445003540039	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	202.075924163819
FT0167	78.9972003407258	78.9968795805364	79.01793125354	1072.52299525452	912.024003540039	1189.98899047852	276	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11695.7844381894	83779.0675587159	15313.5530244955	6686.64946614586	93937.7282423506	6772.043820613	8330.51050217851	14427.7458982783	242.693813323975	14668.490221875	51633.7991221589	7019.40732727053	24342.0394363648	42396.7985281371	14287.5543144836
FT0168	79.0168939700732	78.9970843989379	79.0548090587511	12.6782555580139	-63.1799999523163	49.6887893676758	22	1	1	0	1	1	0	1	0	1	1	1	1	0	1	0	19132.4997446585	NA	1192.49225798035	297.272014022827	1632.24634561157	1310.10960053711	NA	14713.3567616752	NA	37642.9098152618	NA	923.57929208374	1945.15067866399	NA	1801.52764814928
FT0169	79.9415365851365	79.9415365851365	79.9415365851365	1123.10299047852	1123.10299047852	1123.10299047852	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NA	NA	NA	276.663291931152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FT0170	79.9380826171741	79.9376022778667	79.9971528247309	948.774990478516	907.949003540039	1000.96599047852	22	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	2757.14684851073	3874.33878671262	3570.06043894164	NA	3939.99285015103	3578.87625674079	NA	3931.9538490613	3571.74435323611	5850.94030579377	2172.42975195313	3470.56963330077	2145.91156333674	3128.74034545898	6721.09883368751
