"","mz","rt","af9","af10","af11","af12","af13","af14","af15","af16","af17","af18","af19","af20","af21","af22","af23","af24","af25","af26","af27","af28","af29","af30","af31","af32","af33","af34","af35","af36","af37","af38","af39","af40","af41","af42","af43","af44","af45","af46","af47","af48","af49","af50","FA2","FA3","FA4","FA6","FA7","FA9","FA12","FA13","FC2","FC9","FC10","FC12","FC13","FC14","FC16","FC17","FC29"
"group","mz","rt","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C","C"
"M461.3334T415.8","461.33343","415.8","1570.511396","2408.908586","1913.18523","309.9374134","1988.881055","821.4844914","794.0858846","2214.395533","11267.95946","1349.330569","1743.059683","1999.037506","5535.560648","1754.495253","4364.988304","515.4078607","7177.262177","3277.922829","1310.03406","1468.576692","701.2949856","1904.750636","2149.200248","358.4397319","174774.2396","625.9313918","1368.554308","500.9971177","3185.160261","3209.395131","711.4688822","797.4538614","1575.636708","861.7132191","9115.893632","751.8616943","10132.23847","1329.507139","608.1344938","1220.615567","924.2986141","1062.261756","652.0300365","1011.226661","852.8502099","1429.597307","2932.755667","447.6426457","207.7835895","153.0491201","1338.408738","128076.3892","1804.409246","839.5094234","5399.948083","855.5608824","1656.092807","1042.927258","844.1007871"
"M326.2596T357.7","326.25963","357.66","180618.4251","39813.67562","37685.57632","484.9716694","69236.75825","16076.06043","91305.66255","115494.4931","10412.6129","18253.39636","74203.97872","506.6777893","145121.6948","301.2701039","11637.35978","18184.20207","2832.450377","21962.2544","180969.5825","10973.45362","276317.3523","178832.476","194405.8019","13904.36566","92793.61424","81591.23198","39356.10432","50667.10725","76195.1297","15426.85256","186864.4824","2069.747517","129869.4205","126797.253","63605.65534","378.0797853","158721.2543","13999.49703","25558.82296","92259.5895","272264.7338","265875.9945","535.4514379","289.0319273","49682.35498","229.1536403","439.477033","664.5216458","370.9020583","553.7241521","393.2684811","799.4617058","470.2355093","685.8530334","151.8528642","381.3609853","1275.204313","947.3446804","263.3872193"
"M102.0465T82.6","102.04654","82.56","421.8500553","2942.564052","546.4662999","1270.430066","1272.583021","2334.480821","1443.053386","437.2355745","21143.62971","2375.954602","11152.35775","111876.7867","18612.88322","55247.71021","422.4562259","431.887575","3651.474737","839.2484269","32392.76952","1261.870659","3768.972025","5141.473363","419.0532479","1016.440319","1005.44034","23667.50913","10397.35267","1004.76698","426.8497572","1867.362395","5815.895557","3750.942299","276066.8804","760.214217","1040.953447","45946.2583","424.6631796","94989.11624","2100.946851","466.5243542","605.236384","11942.45518","31920.73362","7085.375611","2185.562978","169738.299","23685.4894","1417.664956","10225.61219","2853.64953","10725.17637","2037.083378","2181.624995","3871.903861","167473.8639","6958.840636","1284.850652","4461.330217","9386.471807"
"M390.1088T342.4","390.10884","342.36","293.9058373","968.3835706","645.4286553","494.3505866","616.7828808","471.5802634","271.3318894","425.0185145","345.0083789","294.9830171","996.1900516","909.7167999","316.9726537","281.5731869","1158.981143","461.4966856","1280.372074","1146.800095","1091.824686","376.3405954","284.007547","469.2486308","624.0751791","857.9370081","722.5778077","275756.5532","283.732955","277.5814471","403.306821","454.5608817","366.4384252","1020.034699","680.4406415","1155.001201","684.5624203","352.961949","362.1433562","284.8116543","418.9149272","649.9017352","530.5042993","353.3321917","525.4393172","193.1186982","433.9332914","226.9770546","243.9047061","205.9236171","498.0503848","185.3361426","419.922919","170.6753274","209.8902576","522.9366596","138.9739852","288.4426353","260.5245709","238.8320406","219.3880536"
"M324.3016T673.1","324.30159","673.08","901.7040657","275342.5606","43405.13208","41213.30518","907.2571499","886.1132025","9592.173533","1678.003748","14715.52979","19364.01014","6304.576036","155698.5307","13041.1076","653.123038","847.3275697","850.121655","5848.509757","555.8844475","6929.044171","879.6745668","825.7527942","775.3547116","1671.316162","1303.386602","32501.91363","1004.189167","561.8680764","916.154579","1888.387643","2167.210749","919.7456675","7631.054832","2451.36002","1174.923157","1606.662698","745.9536314","6578.477838","716.7752488","18987.43633","2391.119712","7595.381575","1413.304653","400.8100673","1216.8646","401.7427133","18759.49239","772.3764842","506.3399097","548.0201096","409.1348819","1585.619675","4369.324365","7244.71797","7990.258761","646.1791658","18629.90979","2032.058888","465.6618843","461.8134492"
"M279.2914T458.8","279.29143","458.76","862.242921","12506.57474","9547.977545","10463.01725","72463.10332","670.8467435","817.2972565","5083.805654","23173.48871","11001.45736","6371.910071","706.0788239","3218.966497","9567.9001","4928.702636","1208.948905","30961.52127","794.3567107","57266.28116","3110.527828","34182.16628","98067.41467","275337.9814","2881.380453","7476.507743","746.7048158","1670.738087","5067.463237","2138.219541","24160.18656","39501.45254","1881.190858","70582.26565","753.8040582","7758.996437","12725.0975","14197.3258","7381.020187","3201.426512","1461.931103","1982.675204","31232.40586","399.6159023","911.1560804","580.9982182","8340.270543","8634.284042","15314.53182","2523.63383","768.1770549","806.4796938","8130.649873","10757.68263","792.4588686","1021.035241","672.871289","36423.79665","1445.622973","7866.213865"
"M483.2346T267.8","483.23463","267.78","38541.54457","17990.12651","4877.021182","1911.589855","23135.1992","51206.21165","485.6797025","13356.41611","17149.30367","5613.930955","2748.895383","6444.578098","19315.35401","739.0083039","18616.27761","55350.32518","752.6784687","14171.60562","65051.68712","12409.34111","8624.501097","3629.673592","50861.24777","13842.67251","1502.362491","11812.11498","676.5337762","3258.155936","31326.20173","108440.6576","1437.532981","1626.64263","13292.76394","65752.57419","274621.6254","759.0634729","61911.91538","25816.51566","54058.79641","20480.9023","50538.82889","203679.6481","375.0724162","348.2567337","203.0366522","604.6720621","3377.704885","4502.799638","2895.633582","3368.761058","756.4804111","1649.249322","952.5383169","707.978528","136.3537849","473.1534265","2307.727641","545.072634","4722.300276"
"M606.3022T268","606.3022","267.96","250819.111","64675.54203","52984.44076","66354.26264","243019.5691","94119.14473","4762.54307","84446.14479","51510.92098","23444.85517","187100.6536","11459.68931","17871.31587","1561.191946","104325.9652","87555.28865","45770.83957","86879.21699","220990.9238","22553.92879","26069.08924","141609.3939","58845.68715","173688.8091","36065.45027","79398.30366","9744.939703","36802.1193","79221.41565","251987.5772","210483.5086","27162.42482","7441.424496","274071.5994","114265.8751","2432.703916","24105.84084","149135.4084","51976.1689","63356.54461","14219.10022","88517.24656","26948.43832","3335.748294","369.5666931","25336.44815","22093.7945","81281.85653","70181.35053","12473.20551","44060.97898","23130.44553","14373.35326","25229.59679","927.3715625","2821.333182","75618.67363","60884.82584","88900.3903"
"M515.1895T224.8","515.18946","224.76","88638.96059","789.3507773","462.4780732","415.5292729","947.6882942","497.6690277","483.2073321","549.4360944","455.0704331","378.9073618","181806.9136","648.0801338","341.8907888","345.0208879","634.0391106","588.7297551","652.1666554","726.8112421","693.7608631","64315.38613","82580.09869","681.0364976","274018.7983","456.1705556","659.3114733","125155.2511","134450.6508","459.3272864","543.5107194","722.4313006","762.3858458","1055.939464","404.3545782","590.8650211","586.2789538","452.5140533","526.2575844","59635.04619","423.8484418","363.5484994","610.9090927","654.8967271","336.0196099","263.1920156","289.192764","344.1129349","512.9227311","294.8890377","402.4654867","279.1440037","540.920045","391.6006862","475.2443904","511.146142","294.5112429","513.7482463","399.8763171","432.7386718","462.1018298"
"M300.1462T297.9","300.1462","297.9","15521.89367","15093.26816","42510.20084","123325.2935","38506.60027","2533.574471","8205.259568","3357.615481","4724.420375","10157.15122","210504.8168","31333.12115","20051.21374","8133.277587","3276.164795","9817.715884","65908.4627","27137.67501","34617.38691","5500.068492","22495.3629","11488.38833","8676.143306","16083.69755","27031.57159","91742.67563","12666.71018","7034.556611","14484.16328","23478.72852","274002.5807","73645.83855","31906.45947","20366.97581","77294.73336","9251.719079","24370.90621","19121.50289","56327.4258","85441.89699","7093.553013","37221.86267","14764.30589","3361.909801","711.58054","15698.79988","3542.703495","10486.65351","18920.18868","11140.69638","16033.256","24021.83963","7877.408171","19651.89181","326.5640872","4711.705549","27038.60027","38273.50767","14092.20509"
"M272.0672T279.7","272.06718","279.72","512.4567568","745.5661463","1015.799797","3100.828237","772.689454","1173.300162","1552.706859","727.1952276","593.1982377","401.3707117","2482.361785","547.3038085","607.9324193","38837.19753","1152.686361","563.5145069","1579.527995","1294.954177","796.8381484","614.4772191","1650.917084","8237.163167","10326.32664","558.1014629","891.3495882","911.7230857","283.9052907","923.2579968","477.8878453","817.6601607","424.9898569","72194.57512","21960.11604","1003.901066","827.0936988","25996.19721","1574.965574","460.0123622","10393.1672","970.5607284","554.4941542","648.4595208","273854.3939","1846.983837","269.8455472","275.9257","432.1234295","352.3471512","1322.033885","199.5556656","258637.1688","386.7142734","5643.68209","25120.39291","1969.594188","198194.726","861.2475013","2245.907528","427.007453"
"M338.2593T341.8","338.25926","341.82","8225.573608","5600.718607","45505.18763","42447.39962","1585.290869","1057.626699","3132.307196","8636.031132","942.0019692","3528.516133","2388.473532","80915.78413","1739.388423","35493.46812","2637.709092","984.9428033","20280.66332","2446.117303","1505.213361","2086.020973","2579.826956","7061.386456","860.3636739","1182.7707","6708.859841","1449.216563","31343.82401","1615.619625","22321.69857","2846.508558","1338.405572","166828.2639","233910.7077","1592.309885","6003.162195","40635.77526","15924.07289","2052.523616","10919.19221","85004.67127","2451.290884","1953.208239","70626.62114","5243.720233","273288.5583","79037.50178","10318.15549","1043.699595","5336.958341","3489.517891","161465.7312","10690.9454","16593.17288","184627.7161","14972.74336","159822.1235","4327.066936","18798.86251","983.9954809"
"M140.9754T1023.1","140.9754","1023.06","206177.8052","229230.0377","135272.7941","181751.6388","273040.686","154908.367","207544.8235","193566.1692","190701.3922","168805.0789","182011.8822","175666.0322","186736.5605","181640.8535","164209.4383","147521.9185","161986.0657","143351.4184","153573.7066","19569.02009","176898.0634","190307.7271","190021.947","204396.5397","174419.5446","201972.5399","217792.2821","156790.9441","172134.6859","165252.6824","183723.4552","144476.4256","158187.0747","169105.6048","177820.4605","231143.66","152006.8993","127171.2755","148952.7628","4067.214754","165801.7579","205993.6292","128319.5623","118259.0956","940.1640229","141073.4443","735.8008816","120014.7493","169045.0879","152303.5561","163567.7228","151886.0956","847.0787026","1031.778414","138049.076","113896.7775","115536.8424","136776.882","143947.6232"
"M408.3374T487.9","408.33739","487.92","6901.4633","699.4854357","3043.692336","4147.913253","90130.29834","1171.134292","715.1295264","272557.5385","7984.682372","6974.968357","667.1445478","625.0153634","3786.199918","11857.42657","1140.402058","141250.9454","3892.678693","1062.950221","65558.42487","32838.90366","40232.48862","171549.3146","26743.08839","43264.33366","23304.44236","6009.760017","19894.96369","197160.0645","34805.10176","42427.72093","26993.19816","5910.150626","5441.026998","176238.7036","249038.551","18822.0721","46707.14646","20329.01385","25230.31126","4580.332152","2025.967012","20840.11919","1174.741803","1041.828558","5206.696599","423.4106807","19262.42913","6148.087083","2571.917232","41575.51296","604.5585022","270.164917","6094.25877","354.1749166","552.7336678","1015.62615","2411.004877","5262.03543","13435.58799"
"M188.0579T199","188.0579","198.96","35615.86814","836.0164408","333.5236458","300.5740357","544.9461283","293.472728","378.5433694","786.4847659","408.2361876","446.3328915","185833.8281","394.4068386","303.1780182","500.5803825","306.3350414","450.369732","288.8270678","297.8570055","457.0806389","29772.78058","60096.95643","374.526678","270850.9687","301.7306115","295.8897716","123644.6341","73282.6856","345.0033278","658.6222187","358.7268757","308.2359054","308.6337028","297.4919607","385.713522","408.9961819","1196.179612","437.6801456","68981.74922","296.8657758","393.9380535","1952.778163","306.5130462","150.8106173","149.83834","191.9804788","147.4597467","461.2152283","151.7261817","151.1606242","214.7477494","56821.16254","151.9959615","242.4148723","2223.856811","148.0792588","163.2940973","242.1999156","147.9040078","152.0029738"
"M406.2701T267.4","406.2701","267.42","17646.03035","709.8457169","15778.35251","52627.63509","4963.560021","1159.442418","40396.9635","3676.397392","870.3529859","2680.669569","828.7126658","15566.05892","3560.543491","164025.3942","1286.030222","14876.03349","171655.9083","4725.788983","5928.181653","1034.489894","2394.868953","4519.865961","3405.484663","932.3002709","12660.75683","1875.502851","11737.00646","5116.577454","520.5628204","1629.864155","6593.683292","1805.492008","2221.568193","2446.19779","17551.82039","270635.4836","2263.157574","670.5016894","6731.636448","69840.01983","2751.632172","4536.286463","416.8804998","52321.46656","310.4465681","132787.7156","1256.994904","1628.127724","438.0098416","225.3137446","40792.52982","891.3691631","645.7279004","10158.57138","675.559311","6332.978671","1575.517499","3749.432908","2661.344348"
"M396.2971T267.5","396.29708","267.54","2101.162754","20104.93318","10728.55762","2924.880312","29016.40592","8265.190964","5219.978773","51101.62934","15782.4752","6667.081886","270532.1356","5246.915176","11622.81089","3779.487765","11109.12035","28789.64796","32054.40767","18423.45836","9678.6305","10354.15709","1593.533531","21668.40876","19135.92464","14049.81153","2483.421431","19646.57222","1338.322539","7707.748092","11850.20229","113366.1308","9853.029199","36173.66063","6922.228937","27031.54655","38491.08209","6089.690775","6050.521881","3220.663989","14902.01377","1525.389239","16982.90629","11273.97197","604.5413381","476.5974112","1308.5958","1128.551297","2265.624594","1157.244884","4850.28789","271.5590818","2071.532143","3082.181988","1414.207273","5539.187883","721.0646479","991.574191","438.9958143","385.034211","1894.620955"
